Agent,w_0,w_1,w_2,w_3
agent_558,0.673701,0.857624,0.387003,0.207416
agent_559,0.580035,0.994342,0.269376,0.092957
agent_560,0.727362,0.767734,0.372399,0.139244
agent_561,0.530937,0.848802,0.390141,0.051841
agent_562,0.702381,0.756552,0.317010,0.313540
agent_563,0.621580,0.800262,0.291004,0.299515
agent_564,0.668959,0.957374,0.438977,0.141937
agent_565,0.669787,0.709623,0.370236,0.121629
agent_566,0.858708,0.768525,0.280752,0.254241
agent_567,0.607679,0.899596,0.400893,0.216515
agent_568,0.705196,0.820053,0.287438,0.379865
agent_569,0.567620,0.861709,0.332911,0.291616
agent_570,0.591442,0.742526,0.376591,0.207024
agent_571,0.485824,0.764861,0.417783,0.032349
agent_572,0.685257,0.867976,0.230464,0.152141
agent_573,0.540706,0.665878,0.489788,0.248625
agent_574,0.562946,0.979814,0.559401,0.091149
agent_575,0.594228,0.834922,0.324947,0.248544
agent_576,0.687869,0.716024,0.449170,0.217113
agent_577,0.628687,0.940797,0.456486,0.236793
agent_578,0.736130,0.851434,0.349782,0.283134
agent_579,0.655415,0.801516,0.302765,0.346608
agent_580,0.655277,0.835865,0.560416,0.110716
agent_581,0.617551,1.000000,0.421443,0.186233
agent_582,0.611683,0.805088,0.552632,0.214045
agent_583,0.564760,0.747623,0.576836,0.209165
agent_584,0.552860,0.736251,0.423584,0.255744
agent_585,0.614231,0.576195,0.236305,0.155700
agent_586,0.588430,0.967007,0.546966,0.271954
agent_587,0.523212,0.664486,0.282683,0.259662
agent_588,0.675981,0.896243,0.303586,0.091383
agent_589,0.547358,0.774028,0.394219,0.108653
agent_590,0.710269,0.760258,0.341096,0.538238
agent_591,0.578518,0.595346,0.370051,0.131220
agent_592,0.594300,0.814923,0.343277,0.231130
agent_593,0.499869,0.899499,0.347717,0.293673
agent_594,0.433748,0.795009,0.484409,0.326452
agent_595,0.671228,0.912935,0.301161,0.113399
agent_596,0.472987,0.717072,0.533653,0.385243
agent_597,0.566985,0.819174,0.391008,0.268901
agent_598,0.505671,0.708004,0.425383,0.311210
agent_599,0.590316,0.698326,0.313842,0.151215
agent_600,0.624626,0.756249,0.390453,0.243867
agent_601,0.552144,0.895120,0.326696,0.253021
agent_602,0.613961,0.820834,0.401714,0.238005
agent_603,0.619388,0.917836,0.406316,0.221098
agent_604,0.758286,0.801245,0.329155,0.274274
agent_605,0.450090,0.791686,0.436057,0.224673
agent_606,0.507444,0.728191,0.434547,0.231762
agent_607,0.487984,0.828868,0.442120,0.110949
agent_608,0.567726,0.834094,0.465135,0.160254
agent_609,0.447601,0.581035,0.536440,0.089707
agent_610,0.639255,0.768167,0.403743,0.113369
agent_611,0.372995,0.924895,0.476398,0.196431
agent_612,0.671487,0.885283,0.209562,0.321096
agent_613,0.533610,0.795653,0.366026,0.079934
agent_614,0.563509,0.764183,0.501571,0.000000
agent_615,0.573621,0.800198,0.402281,0.000000
agent_616,0.907871,0.736699,0.279022,0.049228
agent_617,0.441626,0.991594,0.523158,0.345120
agent_618,0.548227,0.897326,0.316964,0.225712
agent_619,0.436501,0.898628,0.366627,0.154275
agent_620,0.542587,0.741890,0.578140,0.169773
agent_621,0.595371,0.818961,0.419589,0.163609
agent_622,0.486124,0.764047,0.512780,0.246159
agent_623,0.560544,0.675388,0.436392,0.009567
agent_624,0.533153,0.816322,0.329845,0.052339
agent_625,0.700522,0.770437,0.422545,0.021618
agent_626,0.466556,0.735430,0.292439,0.216057
agent_627,0.525985,0.863949,0.414951,0.092773
agent_628,0.656363,0.657590,0.476714,0.145661
agent_629,0.651400,0.670803,0.192493,0.264492
agent_630,0.659961,1.000000,0.374082,0.213112
agent_631,0.656782,0.802968,0.305024,0.221840
agent_632,0.500012,0.912005,0.434217,0.137614
agent_633,0.627488,0.763228,0.299388,0.149181
agent_634,0.673236,0.762606,0.306174,0.268315
agent_635,0.619047,0.811785,0.434980,0.249831
agent_636,0.732818,0.872831,0.344345,0.065253
agent_637,0.659477,0.781039,0.414303,0.254588
agent_638,0.414296,0.663400,0.472620,0.200750
agent_639,0.743786,0.778760,0.372342,0.000000
agent_640,0.699147,0.713246,0.458700,0.136947
agent_641,0.734264,0.790867,0.328870,0.254217
agent_642,0.718016,0.747116,0.333905,0.294586
agent_643,0.617820,0.575627,0.395849,0.286908
agent_644,0.665811,0.890170,0.253100,0.214668
agent_645,0.498336,0.743104,0.443451,0.330679
agent_646,0.805580,0.765628,0.504265,0.247970
agent_647,0.571461,0.678214,0.524099,0.031209
agent_648,0.713789,0.917185,0.385796,0.174384
agent_649,0.608906,0.826843,0.565857,0.099738
agent_650,0.527682,0.650056,0.471533,0.261187
agent_651,0.614186,0.885750,0.420677,0.133091
agent_652,0.638585,0.883802,0.502641,0.230719
agent_653,0.617044,0.890122,0.382625,0.479329
agent_654,0.578710,0.813954,0.309705,0.279229
agent_655,0.712871,0.537973,0.348776,0.181825
agent_656,0.616145,0.651291,0.309840,0.376114
agent_657,0.485372,0.803695,0.389133,0.019527
agent_658,0.605521,0.692313,0.423336,0.000000
agent_659,0.776915,0.619596,0.455237,0.184201
agent_660,0.737446,0.802331,0.244994,0.203342
agent_661,0.664585,0.832831,0.387194,0.163086
agent_662,0.714677,0.792670,0.350219,0.369267
agent_663,0.619403,0.498819,0.433618,0.261268
agent_664,0.611638,0.617480,0.324148,0.306899
agent_665,0.598720,0.734965,0.404311,0.176926
agent_666,0.398938,0.790246,0.551944,0.102645
agent_667,0.588529,0.937845,0.370026,0.453338
agent_668,0.646357,0.766486,0.297116,0.241716
agent_669,0.520013,0.847265,0.346116,0.377534
agent_670,0.592398,0.935149,0.425941,0.148730
agent_671,0.611202,0.877813,0.381603,0.205351
agent_672,0.522539,0.825472,0.342995,0.283304
agent_673,0.679915,0.747227,0.442419,0.221522
agent_674,0.330130,0.871904,0.385789,0.352702
agent_675,0.449835,0.842961,0.585987,0.232586
agent_676,0.581356,0.774128,0.517537,0.029674
agent_677,0.577642,0.828717,0.371411,0.149613
agent_678,0.743760,0.784084,0.382935,0.349248
agent_679,0.453853,0.758071,0.464929,0.069728
agent_680,0.491768,0.825142,0.287076,0.089417
agent_681,0.639574,0.827670,0.506119,0.243436
agent_682,0.466317,0.983696,0.360160,0.078540
agent_683,0.591333,0.648015,0.198222,0.169403
agent_684,0.381475,0.768261,0.494324,0.087581
agent_685,0.631172,0.695398,0.464328,0.163600
agent_686,0.593012,0.786917,0.415446,0.040345
agent_687,0.545863,0.721364,0.359716,0.169160
agent_688,0.637622,0.688630,0.336570,0.293342
agent_689,0.703044,0.840154,0.356956,0.176914
agent_690,0.766239,0.814557,0.454301,0.124238
agent_691,0.784114,0.656937,0.279081,0.043442
agent_692,0.735677,0.722479,0.495318,0.160914
agent_693,0.634867,0.817059,0.453765,0.281991
agent_694,0.584023,0.699759,0.427739,0.450805
agent_695,0.666273,0.861139,0.573984,0.194627
agent_696,0.559126,0.527539,0.463162,0.394032
agent_697,0.651137,0.796113,0.509510,0.145436
agent_698,0.516562,0.899306,0.439814,0.055712
agent_699,0.424546,0.913254,0.370771,0.397370
agent_700,0.659351,0.815634,0.433573,0.165021
agent_701,0.646936,0.769755,0.373446,0.155033
agent_702,0.565976,0.840322,0.359784,0.243284
agent_703,0.499317,0.807082,0.305407,0.056783
agent_704,0.575412,0.922761,0.321747,0.173682
agent_705,0.602289,1.000000,0.527919,0.267832
agent_706,0.626213,0.813021,0.370650,0.000000
agent_707,0.536159,0.692341,0.565661,0.223827
agent_708,0.566808,0.898220,0.348735,0.151578
agent_709,0.518580,1.000000,0.439135,0.188530
agent_710,0.515994,0.963336,0.375782,0.270417
agent_711,0.538644,0.887820,0.208518,0.010408
agent_712,0.587232,0.715824,0.372698,0.106198
agent_713,0.461540,0.736931,0.547304,0.372977
agent_714,0.657183,0.869484,0.476723,0.260188
agent_715,0.612518,0.814795,0.464882,0.271387
agent_716,0.716136,0.714980,0.397698,0.059047
agent_717,0.614155,0.861389,0.418518,0.308159
agent_718,0.654711,0.749322,0.213086,0.112530
agent_719,0.741088,0.915295,0.574354,0.162557
agent_720,0.553702,0.571884,0.708639,0.214256
agent_721,0.525415,0.737528,0.363575,0.146787
agent_722,0.846603,0.863386,0.381265,0.463552
agent_723,0.670093,0.705053,0.645870,0.412121
agent_724,0.748346,0.726524,0.511024,0.327187
agent_725,0.489750,0.768195,0.442641,0.349912
agent_726,0.576053,0.814118,0.455209,0.169393
agent_727,0.537250,0.849556,0.417090,0.236417
agent_728,0.611184,0.978934,0.227963,0.276870
agent_729,0.551204,0.953539,0.405662,0.198770
agent_730,0.833904,0.789701,0.418897,0.004931
agent_731,0.660201,0.854566,0.251756,0.234690
agent_732,0.607330,0.652189,0.088914,0.187950
agent_733,0.693211,0.632905,0.403776,0.219997
agent_734,0.612638,0.737874,0.455645,0.202770
agent_735,0.790082,0.774015,0.195789,0.354993
agent_736,0.650443,0.921438,0.501454,0.138729
agent_737,0.544258,0.817188,0.302369,0.266545
agent_738,0.730966,0.945414,0.396507,0.194226
agent_739,0.473507,0.927932,0.438829,0.166662
agent_740,0.735079,0.964745,0.447459,0.310094
agent_741,0.632064,0.712153,0.325628,0.000000
agent_742,0.680986,0.767043,0.370717,0.177070
agent_743,0.644149,0.874270,0.505750,0.158411
agent_744,0.486828,0.734527,0.440060,0.287302
agent_745,0.732124,0.907658,0.385693,0.389895
agent_746,0.621687,0.880160,0.347400,0.026827
agent_747,0.401468,0.784641,0.438866,0.244509
agent_748,0.662847,0.705613,0.455544,0.445851
agent_749,0.597383,0.695277,0.443430,0.099889
agent_750,0.512404,0.690587,0.350885,0.253960
agent_751,0.596236,0.662202,0.542180,0.000000
agent_752,0.664760,0.869718,0.202248,0.236707
agent_753,0.659236,0.666783,0.631160,0.080996
agent_754,0.551106,1.000000,0.398462,0.160649
agent_755,0.686477,0.660621,0.573475,0.268575
agent_756,0.600339,0.772222,0.446326,0.331470
agent_757,0.541741,0.826082,0.560108,0.216131
agent_758,0.497012,0.663379,0.506518,0.174518
agent_759,0.673096,0.842427,0.576085,0.105273
agent_760,0.427830,0.802273,0.407946,0.172657
agent_761,0.452860,0.925413,0.335021,0.214319
agent_762,0.692894,0.842786,0.307343,0.173177
agent_763,0.626994,0.942377,0.665371,0.090749
agent_764,0.618217,0.765557,0.471456,0.030783
agent_765,0.619216,0.834889,0.488055,0.253723
agent_766,0.584336,0.770642,0.377372,0.144807
agent_767,0.579570,0.852349,0.413757,0.282176
agent_768,0.569434,0.626312,0.363486,0.000000
agent_769,0.455035,0.727518,0.230603,0.089273
agent_770,0.516859,0.809010,0.495730,0.358970
agent_771,0.504850,0.692894,0.516599,0.071131
agent_772,0.653668,0.812929,0.544571,0.119233
agent_773,0.651105,0.772265,0.195133,0.048254
agent_774,0.490388,1.000000,0.335861,0.151118
agent_775,0.591032,0.885762,0.309007,0.124454
agent_776,0.633672,0.827823,0.513329,0.446545
agent_777,0.744230,0.921903,0.445314,0.293257
agent_778,0.705438,0.733841,0.489868,0.213136
agent_779,0.709080,0.841275,0.536794,0.053712
agent_780,0.566934,0.809096,0.402175,0.300959
agent_781,0.616655,0.908179,0.471600,0.244352
agent_782,0.451683,0.840417,0.503779,0.367071
agent_783,0.588254,0.818380,0.436949,0.052842
agent_784,0.691341,0.843721,0.594343,0.149411
agent_785,0.663863,0.790514,0.565811,0.138553
agent_786,0.574399,0.835604,0.362981,0.199746
agent_787,0.504774,0.675502,0.538436,0.197837
agent_788,0.532181,0.737531,0.489184,0.052924
agent_789,0.681818,0.783566,0.487832,0.063956
agent_790,0.527906,0.838913,0.448814,0.022675
agent_791,0.726657,0.882635,0.284502,0.220330
agent_792,0.522419,0.853004,0.369422,0.090527
agent_793,0.671190,0.849272,0.432759,0.069911
agent_794,0.582689,0.775286,0.378364,0.306969
agent_795,0.702522,0.961411,0.484895,0.165563
agent_796,0.659923,0.882526,0.459605,0.216124
agent_797,0.598678,0.841748,0.373728,0.055359
agent_798,0.513521,0.661431,0.443927,0.173854
agent_799,0.574059,0.626740,0.415095,0.172603
agent_800,0.528766,0.916363,0.283426,0.412874
agent_801,0.669978,0.642234,0.437704,0.050957
agent_802,0.706943,0.815937,0.219266,0.307208
agent_803,0.568077,0.802410,0.383281,0.078580
agent_804,0.608727,0.769161,0.349310,0.123715
agent_805,0.682245,0.687385,0.405963,0.066445
agent_806,0.631802,0.766133,0.463080,0.331352
agent_807,0.695552,0.731848,0.336961,0.093856
agent_808,0.664243,0.842479,0.502831,0.263357
agent_809,0.419593,0.786214,0.182622,0.245206
agent_810,0.625843,0.740892,0.124350,0.174907
agent_811,0.738023,0.872901,0.596806,0.080131
agent_812,0.704766,0.611214,0.361706,0.000000
agent_813,0.601315,0.854799,0.296084,0.238712
agent_814,0.548899,0.862258,0.379691,0.210268
agent_815,0.566751,0.780284,0.352146,0.269387
agent_816,0.531779,0.822313,0.411980,0.315695
agent_817,0.657545,0.889796,0.356133,0.360550
agent_818,0.739924,0.830646,0.373753,0.214436
agent_819,0.680351,0.800962,0.613439,0.180599
agent_820,0.583821,0.786868,0.449172,0.265859
agent_821,0.448156,0.831703,0.312798,0.384399
agent_822,0.617717,0.983224,0.492873,0.075462
agent_823,0.539918,0.564945,0.351795,0.335270
agent_824,0.582953,0.882614,0.400775,0.088084
agent_825,0.575035,0.815772,0.380616,0.216502
agent_826,0.627011,0.908642,0.548125,0.151919
agent_827,0.730867,0.693922,0.450562,0.128278
agent_828,0.569667,0.885480,0.282090,0.300319
agent_829,0.847317,0.871007,0.538547,0.109607
agent_830,0.429235,0.989004,0.463415,0.019403
agent_831,0.654486,0.793747,0.533719,0.128115
agent_832,0.546800,0.685990,0.448937,0.027042
agent_833,0.599530,0.787744,0.295540,0.096937
agent_834,0.623808,0.593895,0.387896,0.166983
agent_835,0.637121,0.778114,0.478862,0.274361
agent_836,0.614688,0.836803,0.254019,0.350522
agent_837,0.668280,0.859856,0.552022,0.278138
agent_838,0.599506,0.735962,0.535788,0.130929
agent_839,0.664765,0.776934,0.387369,0.136085
agent_840,0.487411,0.768454,0.417197,0.173333
agent_841,0.476863,0.824946,0.413023,0.064694
agent_842,0.481726,0.904601,0.362520,0.204555
agent_843,0.729151,0.716774,0.419134,0.222831
agent_844,0.682232,0.725975,0.328368,0.154242
agent_845,0.698037,0.793596,0.282397,0.066256
agent_846,0.581186,0.753366,0.489360,0.380680
agent_847,0.610036,0.789693,0.326288,0.240766
agent_848,0.617224,0.781134,0.273488,0.433969
agent_849,0.569215,0.803910,0.389770,0.304221
agent_850,0.497777,0.755696,0.322699,0.029825
agent_851,0.596161,0.620894,0.329841,0.207603
agent_852,0.631070,0.791003,0.334087,0.012521
agent_853,0.591494,0.918242,0.458359,0.029176
agent_854,0.518705,0.991630,0.472417,0.209300
agent_855,0.511082,0.836530,0.354656,0.256237
agent_856,0.681759,0.763704,0.387917,0.089196
agent_857,0.636398,0.886597,0.384589,0.168229
agent_858,0.417284,0.791863,0.379046,0.315600
agent_859,0.506947,0.620679,0.394845,0.148954
agent_860,0.615544,0.733640,0.485794,0.296671
agent_861,0.712871,0.787400,0.491335,0.054863
agent_862,0.697383,0.794561,0.269413,0.155367
agent_863,0.610362,0.828643,0.067368,0.000000
agent_864,0.783615,0.701928,0.324984,0.348203
agent_865,0.714362,0.686667,0.386948,0.165985
agent_866,0.313035,0.859508,0.376878,0.272075
agent_867,0.541491,0.784722,0.458632,0.304753
agent_868,0.519620,1.000000,0.383453,0.215068
agent_869,0.619696,0.784938,0.477668,0.006734
agent_870,0.616716,0.937919,0.381065,0.118329
agent_871,0.814100,0.725164,0.456603,0.164813
agent_872,0.408657,0.977555,0.364417,0.169292
agent_873,0.712605,0.778652,0.305956,0.219089
agent_874,0.456325,0.701972,0.556852,0.132149
agent_875,0.629142,0.783565,0.473585,0.154283
agent_876,0.705144,0.653450,0.372846,0.281172
agent_877,0.553998,0.790432,0.382306,0.214451
agent_878,0.541052,0.900204,0.435221,0.311531
agent_879,0.701908,0.869125,0.218709,0.312126
agent_880,0.579387,0.765464,0.332024,0.230981
agent_881,0.571652,0.796400,0.143611,0.190700
agent_882,0.618609,0.902755,0.413799,0.184919
agent_883,0.603262,0.944344,0.397361,0.176772
agent_884,0.621810,0.814868,0.182491,0.056372
agent_885,0.478156,0.843497,0.481064,0.233012
agent_886,0.765636,0.820441,0.414894,0.261707
agent_887,0.582216,0.806283,0.455347,0.337522
agent_888,0.428579,0.922698,0.318914,0.130830
agent_889,0.661480,0.774932,0.326739,0.123260
agent_890,0.613461,0.789245,0.356116,0.333168
agent_891,0.585120,0.669885,0.359623,0.173915
agent_892,0.602273,0.791830,0.280826,0.439106
agent_893,0.644127,0.733218,0.295475,0.295213
agent_894,0.559715,0.768447,0.245728,0.250181
agent_895,0.625617,0.948255,0.429483,0.074691
agent_896,0.473634,0.746127,0.329052,0.348232
agent_897,0.570026,0.674750,0.123804,0.217739
agent_898,0.503153,0.856182,0.502945,0.055921
agent_899,0.677825,1.000000,0.456175,0.253127
agent_900,0.451610,0.810941,0.308401,0.384017
agent_901,0.623581,0.648759,0.427709,0.060608
agent_902,0.633493,0.731084,0.277994,0.021739
agent_903,0.552310,0.759666,0.561695,0.231483
agent_904,0.622719,0.827176,0.404459,0.226241
agent_905,0.706944,0.746968,0.491729,0.211018
agent_906,0.661547,0.720723,0.444020,0.152525
agent_907,0.751634,0.806110,0.254009,0.064414
agent_908,0.627403,0.722728,0.429131,0.183400
agent_909,0.622366,0.748904,0.397811,0.019062
agent_910,0.637641,0.872408,0.368856,0.249120
agent_911,0.737044,0.773535,0.468256,0.425660
agent_912,0.570667,0.663529,0.415156,0.453340
agent_913,0.646232,0.735357,0.398330,0.232137
agent_914,0.636389,0.683641,0.358813,0.099590
agent_915,0.539295,0.800802,0.452325,0.054264
agent_916,0.497411,0.765012,0.486443,0.294780
agent_917,0.569920,0.721967,0.342397,0.261346
agent_918,0.617370,0.951508,0.387013,0.186552
agent_919,0.451242,0.779603,0.448671,0.335572
agent_920,0.514984,0.765633,0.347797,0.163957
agent_921,0.611917,0.853961,0.378839,0.163255
agent_922,0.457485,0.893486,0.532849,0.000000
agent_923,0.683813,0.738042,0.401549,0.171652
agent_924,0.599413,0.745453,0.442306,0.157799
agent_925,0.623501,0.764550,0.408461,0.077464
agent_926,0.560891,0.706547,0.458413,0.265252
agent_927,0.549720,0.893800,0.327017,0.310412
agent_928,0.413152,0.748933,0.506761,0.117930
agent_929,0.714947,0.634652,0.575349,0.341146
agent_930,0.549493,0.919473,0.333618,0.000000
agent_931,0.796476,0.762009,0.468056,0.119760
agent_932,0.544974,0.666586,0.288708,0.140713
agent_933,0.553315,0.870684,0.509189,0.228630
agent_934,0.417753,0.827019,0.424324,0.351511
agent_935,0.480398,0.758236,0.382397,0.200820
agent_936,0.686934,0.827407,0.385742,0.000000
agent_937,0.622895,0.724025,0.397829,0.000000
agent_938,0.508823,0.717489,0.496029,0.247023
agent_939,0.346098,0.755018,0.446000,0.177156
agent_940,0.543574,0.881644,0.523073,0.175867
agent_941,0.540512,0.966671,0.613080,0.311904
agent_942,0.585706,0.885316,0.451423,0.221379
agent_943,0.383809,0.773321,0.428964,0.124745
agent_944,0.450046,0.840130,0.434546,0.169562
agent_945,0.564145,0.791871,0.344976,0.193585
agent_946,0.682051,0.847479,0.557436,0.055350
agent_947,0.599004,0.806807,0.383919,0.090054
agent_948,0.635043,0.819039,0.158388,0.228367
agent_949,0.567534,0.793597,0.543590,0.123535
agent_950,0.693215,0.842965,0.369619,0.054423
agent_951,0.561278,0.971565,0.371994,0.261583
agent_952,0.705235,0.563190,0.265358,0.089876
agent_953,0.606315,0.934510,0.393379,0.075948
agent_954,0.685731,0.900499,0.314910,0.380273
agent_955,0.648601,0.791318,0.537809,0.066544
agent_956,0.775132,0.718119,0.342415,0.148549
agent_957,0.483282,0.871633,0.531528,0.177005
agent_958,0.599591,0.784763,0.565807,0.000000
agent_959,0.767318,0.759053,0.529877,0.186768
agent_960,0.743502,0.793508,0.422729,0.333632
agent_961,0.590479,0.659330,0.482318,0.291490
agent_962,0.607079,0.902170,0.402635,0.229426
agent_963,0.708497,0.885220,0.344596,0.131035
agent_964,0.562305,0.853919,0.479712,0.274173
agent_965,0.528828,0.724040,0.430628,0.177592
agent_966,0.332825,0.894421,0.273455,0.137349
agent_967,0.716281,0.666130,0.240184,0.133650
agent_968,0.440764,0.889978,0.378985,0.154233
agent_969,0.625844,0.781457,0.467715,0.337058
agent_970,0.586920,0.842087,0.353358,0.336573
agent_971,0.562646,0.549333,0.483149,0.234040
agent_972,0.398773,0.832451,0.409746,0.241177
agent_973,0.631046,1.000000,0.333621,0.139368
agent_974,0.511329,0.899001,0.370346,0.291797
agent_975,0.534672,0.709890,0.434002,0.117896
agent_976,0.664684,0.855108,0.289227,0.076427
agent_977,0.582484,1.000000,0.422993,0.318344
agent_978,0.748093,0.868378,0.615738,0.159288
agent_979,0.547830,0.781431,0.306340,0.172198
agent_980,0.533971,0.642013,0.462506,0.000000
