Agent,w_0,w_1,w_2,w_3
agent_558,0.490122,0.734070,0.357493,0.261176
agent_559,0.579932,0.977507,0.333990,0.575493
agent_560,0.607228,0.667352,0.460526,0.641512
agent_561,0.587838,0.860658,0.305886,0.000000
agent_562,0.438580,0.719737,0.570928,0.199839
agent_563,0.594674,0.874348,0.391523,0.215573
agent_564,0.579353,0.610011,0.530244,0.079680
agent_565,0.490255,0.869587,0.409092,0.440779
agent_566,0.417507,0.854183,0.336984,0.604631
agent_567,0.783625,0.907106,0.592570,0.383757
agent_568,0.731885,0.921699,0.389936,0.266994
agent_569,0.411568,0.758469,0.559154,0.000000
agent_570,0.816092,0.864704,0.299138,0.337248
agent_571,0.593184,0.733640,0.382685,0.031957
agent_572,0.672964,0.831680,0.442124,0.081390
agent_573,0.544330,0.683158,0.447283,0.332008
agent_574,0.708502,0.800549,0.556307,0.259265
agent_575,0.596384,0.806796,0.240827,0.000000
agent_576,0.574979,0.728395,0.261893,0.506061
agent_577,0.669259,0.760620,0.409413,0.000000
agent_578,0.773548,0.902678,0.453885,0.000000
agent_579,0.853645,0.848622,0.493764,0.147462
agent_580,0.744231,0.962792,0.468895,0.292022
agent_581,0.547828,0.680279,0.303043,0.379047
agent_582,0.650773,0.950550,0.323735,0.000000
agent_583,0.704190,0.794371,0.396133,0.139226
agent_584,0.551062,0.558935,0.462852,1.000000
agent_585,0.694252,0.663710,0.518127,0.588075
agent_586,0.663720,0.746113,0.623550,0.000000
agent_587,0.679822,0.774747,0.475722,0.196813
agent_588,0.687559,0.830631,0.364078,0.022537
agent_589,0.696776,0.837955,0.464666,0.000000
agent_590,0.487463,0.867488,0.429059,0.000000
agent_591,0.578760,0.859607,0.411970,0.119235
agent_592,0.482845,0.885397,0.503393,0.034424
agent_593,0.654488,0.723493,0.344021,0.570072
agent_594,0.561333,0.807762,0.531981,0.299983
agent_595,0.534091,0.924556,0.468015,0.131994
agent_596,0.539438,0.755592,0.196907,0.073095
agent_597,0.509148,0.784307,0.438642,1.000000
agent_598,0.558547,0.656750,0.120551,0.450911
agent_599,0.639325,0.683801,0.473140,0.406313
agent_600,0.485428,0.930815,0.529165,0.387714
agent_601,0.675399,0.967743,0.367497,0.598446
agent_602,0.479136,0.694735,0.326295,0.000000
agent_603,0.656647,0.832296,0.354785,0.295915
agent_604,0.700660,0.779279,0.349314,0.362949
agent_605,0.494601,0.678638,0.460430,0.458248
agent_606,0.748273,0.774812,0.584373,0.000000
agent_607,0.670473,0.802136,0.471814,0.057516
agent_608,0.528586,0.704163,0.437165,0.264493
agent_609,0.674302,0.745781,0.359221,0.000000
agent_610,0.555523,0.846928,0.458707,0.362524
agent_611,0.491575,0.953921,0.434184,0.063716
agent_612,0.541882,0.905582,0.514613,0.000000
agent_613,0.658267,0.730580,0.391803,0.886599
agent_614,0.587018,0.895815,0.354226,0.214801
agent_615,0.632002,0.816019,0.381907,0.585351
agent_616,0.694409,0.696730,0.363753,0.683671
agent_617,0.725560,0.790029,0.403586,0.000000
agent_618,0.501815,0.840966,0.319250,0.694371
agent_619,0.736394,0.554408,0.351272,0.642770
agent_620,0.535776,0.870525,0.378673,0.637846
agent_621,0.617593,0.640172,0.319984,0.000000
agent_622,0.671794,0.812402,0.241439,0.689178
agent_623,0.466956,0.736418,0.375717,1.000000
agent_624,0.570654,0.721066,0.489332,0.262877
agent_625,0.505870,0.830965,0.267487,0.000000
agent_626,0.643447,0.765356,0.266038,0.000000
agent_627,0.735988,0.852657,0.352855,0.247195
agent_628,0.651340,0.849701,0.495916,0.540233
agent_629,0.694809,0.812839,0.535796,0.714763
agent_630,0.686734,0.804335,0.445989,0.135129
agent_631,0.422565,0.758931,0.456118,0.613400
agent_632,0.600918,0.803065,0.377794,0.947334
agent_633,0.711451,0.900652,0.430664,1.000000
agent_634,0.504880,0.762692,0.420664,0.866719
agent_635,0.637620,0.892529,0.351800,0.126619
agent_636,0.547666,0.711399,0.342981,0.000000
agent_637,0.612453,0.873413,0.379707,0.000000
agent_638,0.673314,0.776007,0.554527,0.000000
agent_639,0.746145,0.601922,0.214961,1.000000
agent_640,0.605476,0.750990,0.319597,0.616744
agent_641,0.653545,0.856212,0.327582,0.289278
agent_642,0.543000,0.701155,0.421007,0.683319
agent_643,0.741166,0.696169,0.398487,0.000000
agent_644,0.406901,0.838745,0.364174,0.000000
agent_645,0.565212,0.757516,0.382719,0.000000
agent_646,0.466781,0.829696,0.378104,0.206378
agent_647,0.755320,0.652254,0.480473,0.229232
agent_648,0.599544,0.869470,0.247858,0.448066
agent_649,0.546888,0.774368,0.310376,0.051310
agent_650,0.689996,0.873073,0.253455,0.409310
agent_651,0.469235,0.713997,0.387312,0.000000
agent_652,0.524985,0.809860,0.225891,1.000000
agent_653,0.547131,0.835218,0.333067,0.413992
agent_654,0.666461,0.767347,0.335384,0.703357
agent_655,0.375628,0.696076,0.490100,0.000000
agent_656,0.748191,0.691054,0.366553,0.000000
agent_657,0.562036,0.859818,0.213149,0.373180
agent_658,0.559021,0.723822,0.437620,0.560915
agent_659,0.574810,0.833940,0.554584,0.295936
agent_660,0.499130,0.747960,0.410688,0.000000
agent_661,0.740165,0.837978,0.331379,0.053585
agent_662,0.434544,0.803672,0.418294,0.190379
agent_663,0.705661,0.874208,0.499697,0.456792
agent_664,0.633105,0.730736,0.635918,0.034926
agent_665,0.733728,0.849137,0.365336,0.322176
agent_666,0.576088,0.833343,0.358976,0.000000
agent_667,0.696018,0.726775,0.348603,0.742144
agent_668,0.616885,0.949333,0.322069,0.000000
agent_669,0.655316,0.801775,0.527214,0.149170
agent_670,0.719068,0.746414,0.264998,0.467787
agent_671,0.277380,0.693993,0.435224,0.304766
agent_672,0.578766,0.864420,0.500662,0.000000
agent_673,0.528828,0.762448,0.326802,0.000000
agent_674,0.475708,0.957832,0.526835,0.115397
agent_675,0.670023,0.788816,0.335600,0.609848
agent_676,0.581358,0.664264,0.514904,0.416325
agent_677,0.495160,0.818622,0.426060,0.392185
agent_678,0.588581,0.691010,0.286324,0.000000
agent_679,0.477605,0.787391,0.575188,0.149558
agent_680,0.485644,0.900766,0.389696,0.174628
agent_681,0.451385,0.690650,0.305074,0.333820
agent_682,0.545206,0.704433,0.404566,0.129717
agent_683,0.726496,0.772469,0.418061,0.310633
agent_684,0.706863,0.719680,0.354349,0.405653
agent_685,0.347047,0.799471,0.386202,0.676091
agent_686,0.654794,0.867648,0.614082,0.054525
agent_687,0.559420,0.829356,0.635989,0.000000
agent_688,0.672477,0.833956,0.519075,0.537270
agent_689,0.624261,0.915763,0.431129,0.047893
agent_690,0.632326,0.659199,0.232762,0.222058
agent_691,0.561712,0.798365,0.377585,0.000000
agent_692,0.577995,0.571611,0.418679,0.000000
agent_693,0.541695,0.589969,0.481359,0.000000
agent_694,0.606907,0.837868,0.289536,0.000000
agent_695,0.381952,0.907700,0.398474,0.000000
agent_696,0.395417,0.754517,0.408613,0.000000
agent_697,0.489403,0.839418,0.379303,0.047596
agent_698,0.547306,0.744457,0.411675,0.622469
agent_699,0.458860,0.819274,0.265625,0.798758
agent_700,0.398894,0.770246,0.286469,0.457110
agent_701,0.663050,0.750677,0.367446,0.128869
agent_702,0.655903,0.621450,0.442343,0.275870
agent_703,0.771477,0.774446,0.272413,0.355814
agent_704,0.791775,0.727866,0.527234,0.000000
agent_705,0.536038,0.738820,0.275309,0.707395
agent_706,0.563622,0.890364,0.297035,0.366374
agent_707,0.549525,0.799450,0.323990,0.455127
agent_708,0.669740,0.724413,0.420180,0.151314
agent_709,0.639828,0.817199,0.345747,0.000000
agent_710,0.603419,0.848897,0.455406,0.432865
agent_711,0.669316,0.840377,0.328506,0.192316
agent_712,0.679822,0.787280,0.363159,0.313147
agent_713,0.644806,0.834569,0.688211,0.214764
agent_714,0.558695,0.771424,0.510006,0.393616
agent_715,0.587566,0.714956,0.386211,0.385095
agent_716,0.576102,0.548733,0.457961,0.607528
agent_717,0.550882,0.808224,0.390974,1.000000
agent_718,0.797703,0.780003,0.433269,0.757610
agent_719,0.449712,0.747577,0.622997,0.000000
agent_720,0.782445,0.921324,0.386494,0.000000
agent_721,0.568344,0.716631,0.408869,0.000000
agent_722,0.483624,0.769767,0.418234,0.671586
agent_723,0.676291,0.765888,0.445181,0.539048
agent_724,0.433281,0.774690,0.264166,0.191738
agent_725,0.610906,0.872401,0.347582,0.000000
agent_726,0.479688,0.777050,0.610691,0.270764
agent_727,0.559779,0.827997,0.319645,0.868528
agent_728,0.608283,0.851998,0.331526,0.506413
agent_729,0.669815,0.751094,0.493416,0.000000
agent_730,0.555368,0.761764,0.331702,0.000000
agent_731,0.631649,0.762133,0.494877,0.095317
agent_732,0.686092,0.955327,0.377173,0.000000
agent_733,0.707734,0.764689,0.385358,0.226343
agent_734,0.739109,0.736705,0.332192,0.000000
agent_735,0.623914,0.829391,0.371613,0.498756
agent_736,0.628004,0.856011,0.312979,0.960677
agent_737,0.726294,0.740547,0.429562,0.709408
agent_738,0.529242,0.752246,0.376868,0.246814
agent_739,0.541017,0.687809,0.541457,0.000000
agent_740,0.692334,0.659256,0.242313,0.444787
agent_741,0.510048,0.947285,0.404911,0.000000
agent_742,0.720202,0.686943,0.315001,0.000000
agent_743,0.536534,0.909126,0.214910,0.420052
agent_744,0.648657,0.849386,0.473836,0.250824
agent_745,0.685398,0.733437,0.120426,1.000000
agent_746,0.497424,0.787958,0.335964,0.289247
agent_747,0.706449,0.900051,0.355050,0.000000
agent_748,0.578952,0.745618,0.438005,0.315522
agent_749,0.615590,0.965802,0.431749,0.097570
agent_750,0.620470,1.000000,0.239721,0.000000
agent_751,0.494582,0.711436,0.347087,0.164754
agent_752,0.625088,0.777883,0.369384,0.755880
agent_753,0.511027,0.822062,0.403286,0.000000
agent_754,0.462163,0.818320,0.510952,0.000000
agent_755,0.690942,0.877587,0.423378,0.276728
agent_756,0.655946,0.823556,0.618240,0.661709
agent_757,0.554959,0.691369,0.471747,0.431611
agent_758,0.632284,0.716108,0.242415,0.000000
agent_759,0.607971,0.801597,0.345708,0.657361
agent_760,0.661663,0.907645,0.355539,1.000000
agent_761,0.492309,0.853784,0.490256,0.414722
agent_762,0.600408,0.678449,0.499903,0.487721
agent_763,0.766865,0.876060,0.374754,0.185047
agent_764,0.577929,0.684942,0.265777,0.936049
agent_765,0.498791,0.851428,0.544469,0.395378
agent_766,0.477560,0.689358,0.502946,0.460276
agent_767,0.809304,0.812643,0.543784,0.000000
agent_768,0.600488,0.649554,0.367634,0.400182
agent_769,0.595898,0.613278,0.431248,0.222548
agent_770,0.682019,0.816338,0.375150,0.583381
agent_771,0.753605,0.759042,0.406296,0.000000
agent_772,0.747784,0.942554,0.450964,0.300637
agent_773,0.670574,0.681335,0.331850,0.000000
agent_774,0.625529,0.965299,0.276047,0.204186
agent_775,0.616666,0.717447,0.307262,0.233748
agent_776,0.568995,0.806664,0.486659,0.048073
agent_777,0.483193,0.892036,0.272049,0.769430
agent_778,0.688255,0.777423,0.236272,0.337407
agent_779,0.757401,0.820562,0.411963,0.495873
agent_780,0.594205,0.748340,0.533654,0.358230
agent_781,0.536059,0.682230,0.380002,0.445946
agent_782,0.590032,0.821459,0.276235,0.356873
agent_783,0.829085,0.626377,0.433645,0.461177
agent_784,0.572598,0.698209,0.570543,0.251309
agent_785,0.555053,0.856489,0.373972,0.000000
agent_786,0.599511,0.733799,0.557134,0.018412
agent_787,0.540680,0.819993,0.438210,0.000000
agent_788,0.733979,0.880951,0.378722,0.311768
agent_789,0.500980,0.655744,0.422235,0.317212
agent_790,0.608732,1.000000,0.327493,0.137114
agent_791,0.662743,0.807718,0.359422,0.000000
agent_792,0.614296,0.679289,0.237598,0.238765
agent_793,0.605270,0.772834,0.390439,0.250498
agent_794,0.433862,0.778494,0.607546,0.000000
agent_795,0.405044,0.891700,0.318754,0.881578
agent_796,0.571391,0.891351,0.498524,1.000000
agent_797,0.616923,0.809821,0.412366,0.000000
agent_798,0.438193,0.605730,0.148118,1.000000
agent_799,0.546699,0.662849,0.559708,0.129749
agent_800,0.635115,0.769044,0.436283,0.311473
agent_801,0.732528,0.796125,0.456806,0.000000
agent_802,0.568071,0.851966,0.579361,0.470211
agent_803,0.589506,0.695366,0.410288,0.527923
agent_804,0.711230,0.893778,0.620944,0.526072
agent_805,0.675273,0.732124,0.477715,0.464384
agent_806,0.621902,0.902646,0.454559,0.540383
agent_807,0.452855,0.752261,0.502064,0.803376
agent_808,0.587559,0.802740,0.334877,0.547824
agent_809,0.630497,0.708332,0.331886,0.196917
agent_810,0.568027,0.814347,0.305583,0.000000
agent_811,0.763738,0.860116,0.414787,0.733928
agent_812,0.747659,0.705824,0.402759,0.546849
agent_813,0.645477,0.796805,0.320132,0.640243
agent_814,0.523115,0.860245,0.471381,0.008347
agent_815,0.464303,0.816252,0.525301,0.250369
agent_816,0.569173,0.842574,0.648186,0.277882
agent_817,0.541216,0.873692,0.409614,0.198395
agent_818,0.600630,0.722233,0.407451,0.129906
agent_819,0.646209,0.776625,0.350935,0.007083
agent_820,0.566614,0.866793,0.309073,0.458468
agent_821,0.595335,0.793324,0.351251,0.000000
agent_822,0.569511,0.754289,0.398428,0.000000
agent_823,0.477753,0.681026,0.274185,0.000000
agent_824,0.651086,0.894844,0.458678,0.183517
agent_825,0.748395,0.753256,0.472660,0.662168
agent_826,0.631591,0.773810,0.384818,0.045404
agent_827,0.512993,0.723068,0.494764,0.000000
agent_828,0.674376,0.807275,0.224841,0.370027
agent_829,0.561264,0.801795,0.581985,0.116847
agent_830,0.572163,1.000000,0.429993,0.002383
agent_831,0.570319,0.741546,0.382735,0.570022
agent_832,0.487100,0.785629,0.389910,0.323855
agent_833,0.603738,0.776525,0.344251,0.049333
agent_834,0.714195,0.737765,0.517007,0.676259
agent_835,0.481311,0.790650,0.427237,0.000000
agent_836,0.733804,0.887462,0.484150,0.256709
agent_837,0.365687,0.892063,0.487625,0.000000
agent_838,0.651670,0.615414,0.417863,0.249190
agent_839,0.667848,0.832999,0.600027,0.336372
agent_840,0.604780,0.761174,0.347862,0.300026
agent_841,0.562829,0.927826,0.551702,0.247393
agent_842,0.750098,0.660235,0.418323,0.479628
agent_843,0.437894,0.874997,0.528587,0.000000
agent_844,0.682837,0.903039,0.234432,0.083229
agent_845,0.774430,0.858889,0.344298,0.485074
agent_846,0.693097,0.745951,0.302932,0.436535
agent_847,0.586106,0.642520,0.433298,0.512102
agent_848,0.557770,0.699755,0.310081,0.180622
agent_849,0.562465,0.931590,0.260553,0.532078
agent_850,0.699430,0.757329,0.430215,0.584418
agent_851,0.697139,0.942840,0.425770,0.332914
agent_852,0.575134,0.740995,0.353168,0.000000
agent_853,0.618249,0.949447,0.358387,0.678563
agent_854,0.614339,0.734898,0.265661,0.287910
agent_855,0.552374,0.813891,0.371905,0.076097
agent_856,0.616068,0.819245,0.470478,0.106199
agent_857,0.659318,0.900716,0.474582,0.000000
agent_858,0.558118,0.880842,0.245477,0.195190
agent_859,0.451636,0.793378,0.514076,0.923320
agent_860,0.615122,0.783726,0.488882,0.246827
agent_861,0.789492,0.722290,0.578994,0.475281
agent_862,0.719268,0.726707,0.427471,0.154395
agent_863,0.618941,0.750672,0.477854,0.000000
agent_864,0.673010,0.790621,0.486184,0.329665
agent_865,0.601036,0.636742,0.529786,0.569031
agent_866,0.646894,0.849205,0.261043,0.391027
agent_867,0.593004,0.774635,0.395816,0.000000
agent_868,0.564931,0.758704,0.365517,0.000000
agent_869,0.609878,0.908020,0.568507,0.139917
agent_870,0.624500,0.885198,0.544962,0.488480
agent_871,0.728842,0.767406,0.507363,0.000000
agent_872,0.705422,0.815964,0.313966,0.351789
agent_873,0.564151,0.938477,0.344803,0.000000
agent_874,0.596301,0.725630,0.371621,0.000000
agent_875,0.646012,0.791272,0.264195,0.754790
agent_876,0.637548,0.901472,0.410215,0.155853
agent_877,0.508394,0.730961,0.522630,0.086539
agent_878,0.676743,0.804309,0.305383,0.550372
agent_879,0.509239,0.889255,0.439291,0.985411
agent_880,0.607798,0.711202,0.367207,0.664217
agent_881,0.577753,0.767890,0.344392,0.330691
agent_882,0.569181,0.669176,0.197428,0.805298
agent_883,0.538059,0.761154,0.431343,0.233215
agent_884,0.780220,0.921855,0.376384,0.000000
agent_885,0.718756,0.882830,0.464722,0.000000
agent_886,0.564407,0.754486,0.467725,0.765389
agent_887,0.617199,0.843083,0.325750,0.821381
agent_888,0.564526,0.725128,0.342632,0.547766
agent_889,0.563535,0.741568,0.326253,0.050525
agent_890,0.793352,0.789413,0.479883,0.631018
agent_891,0.644996,0.958010,0.417737,0.590739
agent_892,0.514585,0.841438,0.345863,0.191393
agent_893,0.559115,0.802935,0.266985,0.582090
agent_894,0.638951,0.960536,0.556013,0.208482
agent_895,0.647169,0.749156,0.354138,0.208719
agent_896,0.745578,0.686265,0.581349,0.558034
agent_897,0.723116,0.802661,0.587006,0.624112
agent_898,0.543090,0.723900,0.475043,0.000000
agent_899,0.734017,0.758939,0.424725,0.000000
agent_900,0.669926,0.869009,0.413926,0.000000
agent_901,0.588130,0.903197,0.630004,0.238345
agent_902,0.645168,1.000000,0.541981,0.000000
agent_903,0.612023,0.719384,0.363930,0.117201
agent_904,0.762936,0.788323,0.528783,0.000000
agent_905,0.540315,0.837406,0.367064,0.161276
agent_906,0.438665,0.697852,0.312941,0.461015
agent_907,0.592678,0.894747,0.385925,0.000000
agent_908,0.578481,0.839146,0.336587,0.054737
agent_909,0.511384,0.797535,0.385698,0.340091
agent_910,0.634334,0.933274,0.379289,0.000000
agent_911,0.753959,0.873174,0.285788,0.609777
agent_912,0.549941,0.792797,0.391550,0.000000
agent_913,0.674529,0.691138,0.409395,0.072104
agent_914,0.650725,0.620158,0.490898,1.000000
agent_915,0.919071,0.794247,0.394321,0.000000
agent_916,0.437255,0.721538,0.293362,0.204952
agent_917,0.748620,0.814079,0.171292,0.469771
agent_918,0.558803,0.652805,0.218531,0.423396
agent_919,0.961305,0.780099,0.356294,0.018471
agent_920,0.512126,0.738284,0.314124,0.000000
agent_921,0.549056,0.895199,0.446622,0.000000
agent_922,0.516012,0.824128,0.344653,0.319645
agent_923,0.597503,0.717606,0.505394,0.331905
agent_924,0.396277,0.871056,0.366945,0.013432
agent_925,0.459980,0.889023,0.485570,0.000000
agent_926,0.674530,0.633578,0.338732,0.667443
agent_927,0.650205,0.936110,0.529760,0.458532
agent_928,0.490289,0.784462,0.356613,0.293019
agent_929,0.737143,0.903789,0.539639,0.115419
agent_930,0.645023,0.613429,0.348499,0.303875
agent_931,0.483919,0.741792,0.648847,0.279561
agent_932,0.616618,0.766142,0.526906,0.000000
agent_933,0.735321,0.801641,0.336122,0.062556
agent_934,0.665167,0.731539,0.344252,0.000743
agent_935,0.552745,0.815566,0.363265,0.697896
agent_936,0.541652,0.682974,0.275310,0.530942
agent_937,0.718299,0.775023,0.342290,0.042969
agent_938,0.558883,0.809230,0.482859,0.252896
agent_939,0.739046,0.842586,0.205743,0.000000
agent_940,0.602756,0.700381,0.486120,0.053981
agent_941,0.569265,0.856237,0.385163,0.000000
agent_942,0.677537,0.705050,0.405764,0.522842
agent_943,0.655482,0.798861,0.611364,0.000000
agent_944,0.481818,0.869424,0.370322,0.000000
agent_945,0.630032,0.851856,0.331549,0.000000
agent_946,0.674255,0.871274,0.388480,0.000000
agent_947,0.463462,0.728422,0.471843,0.184122
agent_948,0.556269,0.851018,0.370075,0.476969
agent_949,0.679424,0.760100,0.531905,0.000000
agent_950,0.645761,0.811518,0.466210,0.515857
agent_951,0.655211,0.688309,0.221402,0.087523
agent_952,0.428070,0.849080,0.687289,0.175293
agent_953,0.537946,0.717757,0.343706,0.635260
agent_954,0.855443,0.748220,0.461060,0.000000
agent_955,0.530181,0.720605,0.491180,0.743926
agent_956,0.652695,0.654800,0.472314,0.000000
agent_957,0.558047,0.933879,0.334022,0.018024
agent_958,0.654912,0.941311,0.350152,0.000000
agent_959,0.669540,0.871155,0.456773,0.000000
agent_960,0.842647,0.681531,0.236846,0.217026
agent_961,0.525201,0.732542,0.515303,0.885572
agent_962,0.593860,0.836155,0.325341,0.000000
agent_963,0.597485,1.000000,0.194290,0.638205
agent_964,0.645208,0.657256,0.428610,0.000000
agent_965,0.523976,0.857446,0.456448,0.658978
agent_966,0.686669,0.776791,0.458597,0.000000
agent_967,0.583493,0.792408,0.467122,0.612915
agent_968,0.541406,0.760351,0.372433,0.381682
agent_969,0.579830,0.815903,0.271976,0.427047
agent_970,0.633823,0.695879,0.446617,0.000000
agent_971,0.822532,0.879679,0.466054,0.000000
agent_972,0.512546,0.723112,0.225079,0.000000
agent_973,0.458011,0.720389,0.230114,0.000000
agent_974,0.656137,0.920634,0.539623,0.000000
agent_975,0.588604,0.674607,0.322894,0.000000
agent_976,0.573531,0.791567,0.481248,0.182585
agent_977,0.779848,0.615442,0.260328,0.125406
agent_978,0.826155,0.667339,0.371243,0.193884
agent_979,0.704176,0.806026,0.207502,0.381377
agent_980,0.628558,0.824062,0.279912,0.815810
